ID,epoch,t_epoch,train_loss,train_acc,val_loss,val_acc,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
111037,1,48.82512927055359,3.01787053455006,0.13534320484508167,3.074659517833165,0.09847639288221087,0.01,57.6390905380249,False,,,1,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-22-44,1716157364,57.6390905380249,101552,Neptune,127.0.0.1,57.6390905380249,0,1,0.015639066696166992
111037,2,43.651241302490234,2.8534630428661,0.1512958136471835,2.9593751771109447,0.16129108837672643,0.01,43.666855573654175,False,,,2,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-23-28,1716157408,101.30594611167908,101552,Neptune,127.0.0.1,101.30594611167908,0,2,0.015639066696166992
111037,3,46.934067249298096,2.8146079020066694,0.16066294366663153,3.0613602910723006,0.16696224893842423,0.01,46.95982360839844,False,,,3,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-24-15,1716157455,148.26576972007751,101552,Neptune,127.0.0.1,148.26576972007751,0,3,0.015639066696166992
111037,4,49.146591663360596,2.849571943283081,0.16006920554421164,2.9817940167018344,0.16362978730882918,0.01,49.159242391586304,False,,,4,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-25-04,1716157504,197.42501211166382,101552,Neptune,127.0.0.1,197.42501211166382,0,4,0.015639066696166992
111037,5,49.142173767089844,2.758779525756836,0.1639537811279297,2.9555844920022145,0.15266416754041398,0.01,49.146697759628296,False,,,5,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-25-53,1716157553,246.57170987129211,101552,Neptune,127.0.0.1,246.57170987129211,0,5,0.015639066696166992
111037,6,46.48352575302124,2.762617067857222,0.16251643137498337,3.0032053674970354,0.16377188478197371,0.01,46.48352575302124,False,,,6,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-26-40,1716157600,293.05523562431335,101552,Neptune,127.0.0.1,293.05523562431335,0,6,0.015639066696166992
111037,7,58.059921979904175,2.842887661673806,0.16252624988555908,2.9741903032575334,0.1614722183772496,0.01,58.06998896598816,False,,,7,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-27-38,1716157658,351.1252245903015,101552,Neptune,127.0.0.1,351.1252245903015,0,7,0.015639066696166992
111037,8,49.30037713050842,2.843389316038652,0.1633454127745195,3.0079856600080217,0.15967549596514022,0.01,49.31609654426575,False,,,8,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-28-27,1716157707,400.44132113456726,101552,Neptune,127.0.0.1,400.44132113456726,0,8,0.015639066696166992
111037,9,49.47823929786682,2.8083979433233086,0.16556267304853958,3.029848405293056,0.16337430477142334,0.01,49.49385213851929,False,,,9,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-29-17,1716157757,449.93517327308655,101552,Neptune,127.0.0.1,449.93517327308655,0,9,0.015639066696166992
111037,10,45.353612184524536,2.9119565920396284,0.1664245995608243,2.9018405164991106,0.15946108954293386,0.01,45.36927080154419,False,,,10,2be5e_00000,2d74a062fa9d4e4ca53363d47ba60078,2024-05-20_00-30-02,1716157802,495.30444407463074,101552,Neptune,127.0.0.1,495.30444407463074,0,10,0.015639066696166992
