ID,epoch,t_epoch,train_loss,train_acc,val_loss,val_acc,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
653464,1,19.658196926116943,3.0872030474922876,0.06106905503706499,2.9997705050877164,0.1562516348702567,0.0099989,28.95427966117859,False,,,1,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-34-41,1716032081,28.95427966117859,97492,Neptune,127.0.0.1,28.95427966117859,0,1,0.0
653464,2,14.64309811592102,2.860304745760831,0.15098040754144842,2.8705283233097623,0.16394667966025217,0.0099978,14.653097867965698,False,,,2,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-34-56,1716032096,43.60737752914429,97492,Neptune,127.0.0.1,43.60737752914429,0,2,0.0
653464,3,14.556137800216675,2.867481903596358,0.16726762598211115,2.7415410450526645,0.16681482110704696,0.009996699999999999,14.566139698028564,False,,,3,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-35-11,1716032111,58.17351722717285,97492,Neptune,127.0.0.1,58.17351722717285,0,3,0.0
653464,4,14.543752193450928,2.7075445001775567,0.16801179539073596,2.633734975542341,0.16647017002105713,0.0099956,14.557770252227783,False,,,4,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-35-25,1716032125,72.73128747940063,97492,Neptune,127.0.0.1,72.73128747940063,0,4,0.0
653464,5,14.565059661865234,2.7812535762786865,0.16457921808416193,2.6034774439675465,0.16606913294110978,0.0099945,14.571752786636353,False,,,5,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-35-40,1716032140,87.30304026603699,97492,Neptune,127.0.0.1,87.30304026603699,0,5,0.0
653464,6,14.639486074447632,2.704952738501809,0.16232829744165594,2.6349449838910783,0.16420715195792063,0.0099934,14.639486074447632,False,,,6,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-35-54,1716032154,101.94252634048462,97492,Neptune,127.0.0.1,101.94252634048462,0,6,0.0
653464,7,15.043510437011719,2.702863801609386,0.1638805324381048,2.6404079709734236,0.16229512010301864,0.009992299999999999,15.053523302078247,False,,,7,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-36-09,1716032169,116.99604964256287,97492,Neptune,127.0.0.1,116.99604964256287,0,7,0.0
653464,8,16.168248414993286,2.6946858059276235,0.16393459926952014,2.6675005640302385,0.16393063749585832,0.0099912,16.17915916442871,False,,,8,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-36-26,1716032186,133.17520880699158,97492,Neptune,127.0.0.1,133.17520880699158,0,8,0.0
653464,9,14.764291763305664,2.6427639831196177,0.16397872838107022,2.6187606198447093,0.16320105961390904,0.0099901,14.773133754730225,False,,,9,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-36-40,1716032200,147.9483425617218,97492,Neptune,127.0.0.1,147.9483425617218,0,9,0.0
653464,10,14.759268522262573,2.6945883577520195,0.16341456499966708,2.719360419682094,0.16686187471662248,0.009989,14.769269466400146,False,,,10,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-36-55,1716032215,162.71761202812195,97492,Neptune,127.0.0.1,162.71761202812195,0,10,0.0
653464,11,14.853168249130249,2.6468997218392114,0.166316574270075,2.638399737221854,0.16717846052987234,0.0099879,14.853168249130249,False,,,11,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-37-10,1716032230,177.5707802772522,97492,Neptune,127.0.0.1,177.5707802772522,0,11,0.0
653464,12,14.770291566848755,2.696436882019043,0.1667127717625011,2.6508730820247104,0.16449073382786342,0.0099868,14.78029489517212,False,,,12,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-37-25,1716032245,192.35107517242432,97492,Neptune,127.0.0.1,192.35107517242432,0,12,0.0
653464,13,14.560606241226196,2.702764229340987,0.16587238962000067,2.7291688237871443,0.1655811411993844,0.0099857,14.572441101074219,False,,,13,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-37-39,1716032259,206.92351627349854,97492,Neptune,127.0.0.1,206.92351627349854,0,13,0.0
653464,14,14.778398513793945,2.6721150224859063,0.16393243182789197,2.5690462589263916,0.16446849278041295,0.0099846,14.778398513793945,False,,,14,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-37-54,1716032274,221.70191478729248,97492,Neptune,127.0.0.1,221.70191478729248,0,14,0.0
653464,15,14.8121497631073,2.6552264473655005,0.16507171500812878,2.503032548086984,0.16131981781550817,0.0099835,14.813715934753418,False,,,15,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-38-09,1716032289,236.5156307220459,97492,Neptune,127.0.0.1,236.5156307220459,0,15,0.0
653464,16,14.770013570785522,2.6713313189419834,0.16393747112967752,2.807306868689401,0.16690851960863387,0.0099824,14.777294397354126,False,,,16,8a9d1_00000,9954b1d150cc4a8cabf7a2b762fea49a,2024-05-18_13-38-24,1716032304,251.29292511940002,97492,Neptune,127.0.0.1,251.29292511940002,0,16,0.0
