ID,epoch,t_epoch,train_loss,train_acc,val_loss,val_acc,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
857630,1,25.165281772613525,3.650738846171986,0.08918359062888405,3.124551296234131,0.0857371517590114,0.0099989,39.84261226654053,False,,,1,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-39-12,1716025152,39.84261226654053,52672,Neptune,127.0.0.1,39.84261226654053,0,1,0.0
857630,2,17.62022042274475,3.026749524203214,0.12923734838312323,2.948892525264195,0.11999664987836565,0.0099978,17.652743101119995,False,,,2,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-39-29,1716025169,57.49535536766052,52672,Neptune,127.0.0.1,57.49535536766052,0,2,0.0
857630,3,17.149239778518677,2.9370499090714888,0.1332036473534324,3.03318452835083,0.13886421067374094,0.009996699999999999,17.172677040100098,False,,,3,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-39-47,1716025187,74.66803240776062,52672,Neptune,127.0.0.1,74.66803240776062,0,3,0.0
857630,4,17.177873134613037,2.973857727917758,0.1414387117732655,2.8727259976523265,0.13517060450145177,0.0099956,17.196792602539062,False,,,4,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-40-04,1716025204,91.86482501029968,52672,Neptune,127.0.0.1,91.86482501029968,0,4,0.0
857630,5,17.40687394142151,2.956865917552601,0.15672167864712802,2.9887784208570207,0.13800896065575735,0.0099945,17.429378271102905,False,,,5,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-40-21,1716025221,109.29420328140259,52672,Neptune,127.0.0.1,109.29420328140259,0,5,0.0
857630,6,17.393392086029053,2.8228942047465932,0.14926381544633346,2.8302060535975864,0.16116556099482945,0.0099934,17.412762880325317,False,,,6,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-40-39,1716025239,126.7069661617279,52672,Neptune,127.0.0.1,126.7069661617279,0,6,0.0
857630,7,17.49457359313965,2.916166002100164,0.1559614810076627,2.91556453704834,0.16322519098009383,0.009992299999999999,17.519530296325684,False,,,7,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-40-56,1716025256,144.2264964580536,52672,Neptune,127.0.0.1,144.2264964580536,0,7,0.0
857630,8,17.5115749835968,2.8475301265716553,0.15661947293715042,2.8926302705492293,0.1638693298612322,0.0099912,17.533048152923584,False,,,8,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-41-14,1716025274,161.75954461097717,52672,Neptune,127.0.0.1,161.75954461097717,0,8,0.0
857630,9,17.72231674194336,2.823931715705178,0.15911366722800516,2.8490754195622037,0.16426619461604527,0.0099901,17.73975419998169,False,,,9,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-41-31,1716025291,179.49929881095886,52672,Neptune,127.0.0.1,179.49929881095886,0,9,0.0
857630,10,17.34991431236267,2.891372789036144,0.16023273901505905,2.79135377066476,0.15848348821912492,0.009989,17.373265743255615,False,,,10,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-41-49,1716025309,196.87256455421448,52672,Neptune,127.0.0.1,196.87256455421448,0,10,0.0
857630,11,18.009252309799194,2.767012054269964,0.15671291134574197,2.778092009680612,0.15279248782566615,0.0099879,18.031126022338867,False,,,11,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-42-07,1716025327,214.90369057655334,52672,Neptune,127.0.0.1,214.90369057655334,0,11,0.0
857630,12,17.506298542022705,2.7660021781921387,0.15524933554909445,2.71792129107884,0.10219076701572963,0.0099868,17.53459644317627,False,,,12,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-42-24,1716025344,232.43828701972961,52672,Neptune,127.0.0.1,232.43828701972961,0,12,0.0
857630,13,17.592278480529785,2.7988305308602075,0.14901264147324997,2.699941260474069,0.16159697941371373,0.0099857,17.613434076309204,False,,,13,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-42-42,1716025362,250.05172109603882,52672,Neptune,127.0.0.1,250.05172109603882,0,13,0.0
857630,14,17.673235416412354,2.778949022293091,0.14821074225685812,2.577129908970424,0.14100682735443115,0.0099846,17.695457696914673,False,,,14,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-43-00,1716025380,267.7471787929535,52672,Neptune,127.0.0.1,267.7471787929535,0,14,0.0
857630,15,19.717041492462158,2.742771018635143,0.15590716492046008,2.7679698126656667,0.11305550166538783,0.0099835,19.73666214942932,False,,,15,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-43-19,1716025399,287.4838409423828,52672,Neptune,127.0.0.1,287.4838409423828,0,15,0.0
857630,16,18.812146186828613,2.7275916446339,0.1573245091871782,2.7127839156559537,0.16347392967769078,0.0099824,18.837226152420044,False,,,16,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-43-38,1716025418,306.32106709480286,52672,Neptune,127.0.0.1,306.32106709480286,0,16,0.0
857630,17,23.244102954864502,2.752720767801458,0.16091487624428488,2.52906288419451,0.1655325038092477,0.0099813,23.257479190826416,False,,,17,61235_00000,0fb36c6d3830476190374f0fc7500e91,2024-05-18_11-44-01,1716025441,329.5785462856293,52672,Neptune,127.0.0.1,329.5785462856293,0,17,0.0
