ID,epoch,t_epoch,train_loss,train_acc,val_loss,val_acc,lr,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time
555656,1,49.96919322013855,2.853690971027721,0.13436857136813077,2.907167741230556,0.15670997755868094,0.0099945,59.366909980773926,False,,,1,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_19-58-47,1716314327,59.366909980773926,133012,Neptune,127.0.0.1,59.366909980773926,0,1,0.015634536743164062
555656,2,45.12585163116455,2.728818091479215,0.16533814777027478,2.8156213079180037,0.1638554675238473,0.009989,45.140100717544556,False,,,2,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_19-59-33,1716314373,104.50701069831848,133012,Neptune,127.0.0.1,104.50701069831848,0,2,0.015634536743164062
555656,3,44.489020586013794,2.7181236743927,0.165208101272583,2.8022730009896413,0.16171528611864364,0.0099835,44.489020586013794,False,,,3,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-00-17,1716314417,148.99603128433228,133012,Neptune,127.0.0.1,148.99603128433228,0,3,0.015634536743164062
555656,4,43.93408250808716,2.663152347911488,0.16515646197579123,2.9114756924765453,0.16246094022478377,0.009978,43.949639558792114,False,,,4,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-01-01,1716314461,192.9456708431244,133012,Neptune,127.0.0.1,192.9456708431244,0,4,0.015634536743164062
555656,5,43.74535536766052,2.7269789522344414,0.16326262734153055,2.794600316456386,0.16164137635912215,0.0099725,43.760964155197144,False,,,5,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-01-45,1716314505,236.70663499832153,133012,Neptune,127.0.0.1,236.70663499832153,0,5,0.015634536743164062
555656,6,43.528711795806885,2.698278167031028,0.16541970859874378,2.831404141017369,0.16819710390908377,0.009967,43.528711795806885,False,,,6,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-02-28,1716314548,280.2353467941284,133012,Neptune,127.0.0.1,280.2353467941284,0,6,0.015634536743164062
555656,7,43.65453553199768,2.7586431286551734,0.1662117676301436,2.865586280822754,0.16427334717341832,0.0099615,43.670148611068726,False,,,7,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-03-12,1716314592,323.90549540519714,133012,Neptune,127.0.0.1,323.90549540519714,0,7,0.015634536743164062
555656,8,43.8727753162384,2.665734377774325,0.16474222053181042,2.8863251209259033,0.1685070821217128,0.009956000000000001,43.8727753162384,False,,,8,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-03-56,1716314636,367.77827072143555,133012,Neptune,127.0.0.1,367.77827072143555,0,8,0.015634536743164062
555656,9,43.3687801361084,2.649496988816695,0.1624239358035001,2.846731049673898,0.16200459003448486,0.0099505,43.37878775596619,False,,,9,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-04-39,1716314679,411.15705847740173,133012,Neptune,127.0.0.1,411.15705847740173,0,9,0.015634536743164062
555656,10,43.530662536621094,2.6600874120538887,0.16545270789753308,2.7927238259996687,0.1614713157926287,0.009945,43.54622149467468,False,,,10,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-05-23,1716314723,454.7032799720764,133012,Neptune,127.0.0.1,454.7032799720764,0,10,0.015634536743164062
555656,11,44.12908363342285,2.6588079062375156,0.16688301346518777,2.838237796510969,0.16114800316946848,0.0099395,44.13908052444458,False,,,11,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-06-07,1716314767,498.842360496521,133012,Neptune,127.0.0.1,498.842360496521,0,11,0.015634536743164062
555656,12,43.981714487075806,2.6792380809783936,0.1640470786528154,2.9026502200535367,0.16596164022173202,0.009934,43.997328996658325,False,,,12,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-06-51,1716314811,542.8396894931793,133012,Neptune,127.0.0.1,542.8396894931793,0,12,0.015634536743164062
555656,13,43.61442995071411,2.6499310840259898,0.1656829985705289,2.8731511320386613,0.16437550953456334,0.0099285,43.62436366081238,False,,,13,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-07-34,1716314854,586.4640531539917,133012,Neptune,127.0.0.1,586.4640531539917,0,13,0.015634536743164062
555656,14,43.803974866867065,2.6359253363175825,0.1669116128574718,2.9064297676086426,0.168711713382176,0.009923,43.803974866867065,False,,,14,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-08-18,1716314898,630.2680280208588,133012,Neptune,127.0.0.1,630.2680280208588,0,14,0.015634536743164062
555656,15,43.87460517883301,2.678136197003451,0.16821113499728116,2.8941256318773543,0.16278692654200963,0.009917500000000001,43.87460517883301,False,,,15,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-09-02,1716314942,674.1426331996918,133012,Neptune,127.0.0.1,674.1426331996918,0,15,0.015634536743164062
555656,16,43.6244010925293,2.6268041784113105,0.1670881618152965,2.9242368766239712,0.1649437120982579,0.009912,43.634294748306274,False,,,16,a0127_00000,c83af81d3ee14410963e0234d555d0b4,2024-05-21_20-09-46,1716314986,717.776927947998,133012,Neptune,127.0.0.1,717.776927947998,0,16,0.015634536743164062
